ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
,,,,,,,,
533,,insufficient permissions.,unzureichende berechtigungen.,autorisations insuffisantes.,permisos insuficientes.,sem permissão.,insufficient permissions.,権限が不足しています。
,Loop room skully.,,,,,,,
534,,"oh nooo, where did i put those papers...","oh neein, wo habe ich diese papiere liegen lassen...","mince alors, où ai-je mis ces papiers...","madre mía, dónde habré puesto los papeles...","ah, não. onde eu coloquei aqueles papéis?","oh nooo, where did i put those papers...",うわぁぁぁ、あの書類どこに置いたっけ…。
,,,,,,,,
535,,the spare part orders are delayed again...,die erstazteilbestellung verspätet sich wieder...,les commandes de pièces sont encore en retard...,los pedidos de repuestos se han vuelto a retrasar...,os pedidos de peças de reposição estão atrasados de novo...,the spare part orders are delayed again...,注文した予備のパーツがまた遅れてる…。
,,,,,,,,
536,,"ahhhhhh, i knew i should have written it down!","ahhhhhh, ich wusste ich hätte es aufschreiben sollen!","ahhh, je savais que j'aurais dû le noter !","aaay, ¡sabía que debía apuntarlo!","ahhhhhh, eu sabia que deveria ter anotado em algum lugar!","ahhhhhh, i knew i should have written it down!",あぁぁぁぁぁ、やっぱりメモしておけばよかった！
,,,,,,,,
537,,oh noooo... the ordinator is gonna have me quartered for this.,oh neeein... der ordinator wird mich dafür vierteln.,noooon... l'ordinateur va me mettre en pièces.,"madre mía, el reformador me descuartizará por esto.","ah, não... o coordenador vai me matar por causa disso.",oh noooo... the ordinator is gonna have me quartered for this.,なんてこった…オーディネイターにバラバラに#されちまう。
,Loop room blastcore.,,,,,,,
538,,where am i?,wo bin ich?,où suis-je ?,¿dónde estoy?,onde estou?,where am i?,ここはどこだ？
,,,,,,,,
539,,i can't see anything.,ich kann nichts sehen.,je ne vois rien.,no veo nada.,não consigo ver nada.,i can't see anything.,何も見えないな。
,,,,,,,,
540,,is anyone there?,ist jemand da?,il y a quelqu'un ?,¿hay alguien ahí?,tem alguém aí?,is anyone there?,誰もいないのか？
,,,,,,,,
541,,my body./p1 it won't move.,mein körper./p1 ich kann es nicht bewegen.,mon corps./p1 il ne bouge plus.,mi cuerpo./p1 no se mueve.,meu corpo./p1 não se move.,my body./p1 it won't move.,体が…/p1動かない。
,Loop room hermit.,,,,,,,
542,,"reporting, heavy casualties. soul extraction rate at 48%.","report, schwere verluste. rate der seelenextraktion bei 48%.","rapport entrant, bilan lourd. taux d'extraction d'âmes à 48 %.",informo: muchísimas bajas. tasa de extirpación de almas al 48%.,notificando: muitas baixas. taxa de extração de alma em 48%.,"reporting, heavy casualties. soul extraction rate at 48%.",報告、死傷者多数。魂の抽出率48％。
,,,,,,,,
543,,"suck it up, i'll have to put in overtime again too, you know.","grübel nicht, ich werde auch wieder überzeit machen müssen, weisst du.","prends sur toi, je dois aussi faire des heures sup', tu sais.","es lo que hay, yo también tendré que volver a hacer horas extras.","não tem jeito, eu também vou ter que fazer horas extras de novo, sabe?","suck it up, i'll have to put in overtime again too, you know.",どんどん抽出しろ。また残業になりそうだな。
,,,,,,,,
544,,have you checked the output lately?/p1 i'm getting some strange readings.,hast du den output letzlich überprüft?/p1 ich kriege seltsame werte.,as-tu vérifié la production récemment ?/p1 je reçois des valeurs bizarres.,¿has revisado el resultado últimamente?/p1 me está dando mediciones raras.,viu os resultados recentemente?/p1 estou recebendo leituras estranhas. ,have you checked the output lately?/p1 i'm getting some strange readings.,出力は確認してるか？/p1数値がおかしいが。
,,,,,,,,
545,,"useless./p1 scrap it, begin from scratch.",nutzlos./p1 wirf es weg und fange von vorne an.,inutile./p1 détruis ça et recommence à zéro.,no sirve./p1 deséchalo y empieza de cero.,"inútil./p1 jogue tudo no lixo, comece do zero.","useless./p1 scrap it, begin from scratch.",だめだ。/p1スクラップにして最初からやり直そう。
,Loop room bestiary.,,,,,,,
546,,various old papers are firmly attached to every inch of this makeshift board.,verschiedene alte papiere hängen allerseits von diesem improvisierten brett.,de vieux papiers sont fermement fixés à chaque centimètre de ce tableau de fortune.,este tablero improvisado está totalmente cubierto de papeles antiguos.,este quadro improvisado está completamente coberto de papéis antigos.,various old papers are firmly attached to every inch of this makeshift board.,この間に合わせのボードには、さまざまな古い紙が隅々までしっかりと貼り付けられている。
546,,"multitudes of clumsy, desperate handwritings have covered them to the brim with names.",aller art verzweifelter schriften haben diese mit namen gefüllt.,des multitudes d'écritures maladroites et désespérées les ont recouverts de noms.,"a su vez, estos están repletos de nombres garabateados con escaso cuidado.",eles estão repletos de nomes escritos à mão de forma desajeitadas e desesperada.,"multitudes of clumsy, desperate handwritings have covered them to the brim with names.",紙は必死に書き殴られた名前でびっしりと埋め尽くされている。
546,,on both sides.,an beiden seiten.,de chaque côté.,por ambas caras.,em ambos os lados.,on both sides.,裏側にも。
,Friend behind a door 1.,,,,,,,
547,,hey there.,hallo.,salut.,buenas.,ei.,hey there.,やあ。
547,,...,...,...,...,...,...,…
547,,hello?,hallo?,bonjour ?,¿hola?,oi?,hello?,もしもし？
,,,,,,,,
548,,"cmon, you can't fool me./p1 i know you're in there.","komm schon, kannst micht nicht täuschen./p1 ich weiss, dass du da bist.","allez, ne me fais pas marcher./p1 je sais que tu es là-dedans.","venga, a mí no me engañas./p1 sé que estás ahí.","vamos lá, você não me engana./p1 eu sei que você está aí.","cmon, you can't fool me./p1 i know you're in there.",おいおい、からかうなよ。/p1そこにいるのはわかってるんだぞ。
548,,an old birdie told me.,hat mir ein alter vogel erzählt.,mon petit doigt me l'a dit.,me lo ha dicho un pajarito.,um passarinho me contou.,an old birdie told me.,あのジイさんが教えてくれたんだ。
548,,"i shoulda guessed you're in no talking mood right now, eh?","hätte wissen müssen, dass du nicht in stimmung zum reden bist.","j'aurais dû deviner que tu n'es pas d'humeur à parler, hein ?","debería haberme imaginado que hoy no estarías para darle a la lengua, ¿eh?","eu deveria ter adivinhado que você não estaria com ânimo para conversar agora, né?","i shoulda guessed you're in no talking mood right now, eh?",今は話したくない気分なのか？
,,,,,,,,
549,,"oh?/p1 hahahaha, i see.","oh?/p1 hahahaha, ich verstehe.","oh ?/p1 hahahaha, je vois.","¿eh?/p1 ja, ja, ja, ya veo.","hã?/p1 hahahaha, sei, sei.","oh?/p1 hahahaha, i see.",え？/p1ハハハ、なるほどね。
549,,that's fine./p1 i'll swing by later.,das ist ok./p1 ich komme später wieder.,pas de souci./p1 je repasserai plus tard.,no pasa nada./p1 volveré más tarde.,tudo bem./p1 posso voltar aqui mais tarde.,that's fine./p1 i'll swing by later.,構わないよ。/p1あとで寄るから。
549,,"just don't die on me until then, ok?","stirb bloß nicht bis dahin, ok?","ne me lâche pas avant, d'accord ?","intenta no morirte antes, ¿vale?","só não morra até lá, ok?","just don't die on me until then, ok?",それまで死んだりなんかするなよ、いいな？
549,,"see you next time, little buddy.","bis zum nächsten mal, kleiner freund.","à la prochaine, petit.","hasta la próxima, coleguita.","até a próxima, amiguinho.","see you next time, little buddy.",じゃあ、またな、小さいやつ。
,Friend behind a door 2.,,,,,,,
550,,you still here pal?,"immer noch da, kumpel?","tu es toujours là, l'ami ?","¿sigues ahí, colega?","ainda está por aí, meu chapa?",you still here pal?,まだここにいるかい、兄弟？
550,,was worried there for a bit.,hatte schon fast sorgen.,je me faisais du souci.,me tenías preocupado.,já estava ficando preocupado.,was worried there for a bit.,ちょっと心配してたんだ。
550,,what with all the ruckus around these parts.,was mit dem ganzen krawall hier.,avec tout ce boucan ici et tout ça.,con todo el alboroto que hay por aquí.,com toda a comoção por estes lados.,what with all the ruckus around these parts.,ここんとこ騒ぎばかりだったからさ。
,,,,,,,,
551,,glad you're hanging in there.,gut das du noch dran hängst.,content de voir que tu tiens le coup.,me alegro de que sigas ahí.,que bom que você está aguentando firme.,glad you're hanging in there.,まだいてくれてうれしいよ。
551,,i know things can be difficult to get through.,ich weiss wie schwer das alles hier sein kann.,je sais que ça peut être dur à traverser.,sé que las cosas pueden ser difíciles de superar.,eu sei que as coisas podem ser difíceis de superar.,i know things can be difficult to get through.,いろいろ難しいことになっているね。
551,,but it's only temporary.,das ist aber nur vorübergehend.,mais c'est temporaire.,pero es solo temporal.,mas é só questão de tempo.,but it's only temporary.,でも、きっとすぐに収まるよ。
551,,"there's more people here looking out for you, than you think.",es stehen mehr leute hinter dich als du denkst.,il y a plus de gens qui veillent sur toi que tu le penses.,hay más gente de la que crees cuidando de ti.,há mais pessoas aqui do que pensa que estão zelando por você.,"there's more people here looking out for you, than you think.",君を見守っている人は、君が思っている以上に#たくさんいるんだよ。
,,,,,,,,
552,,"oh, i know.","oh, ich weiss.","oh, je sais.","ah, sí.","ah, eu sei.","oh, i know.",あぁ、そうだな。
552,,"next time, i'll try to sneak some flan through.","nachstes mal, schleiche ich etwas flan durch.","la prochaine fois, j'essaierai de te filer du flan.","la próxima vez, trataré de colar un flan.","da próxima vez, tentarei pegar um pudim sem ninguém ver.","next time, i'll try to sneak some flan through.",今度はもっと目立たないようにして来るよ。
552,,just make sure the big man doesn't find out.,"stelle nur sicher, dass der große mann davon nicht erfährt.",veille à ce que le patron n'en sache rien.,solo asegúrate de que el pez gordo no se entere.,só não pode deixar que o grandalhão descubra.,just make sure the big man doesn't find out.,お偉いさんにバレないようにね。
552,,"or we'll both be in trouble, hahahah.","oder wir kriegen beide ärger, hahahah.","sinon on aura tous les deux des problèmes, hahaha.","o tú y yo tendremos problemas, ja, ja, ja.","ou estaremos os dois em apuros, hahahah.","or we'll both be in trouble, hahahah.",さもないと、私たち二人とも大変な目に遭うことになる。ハハハ。
,Friend behind a door 3.,,,,,,,
553,,heeeya.,heeey.,hiii-ya.,¡qué tal!,heeeya.,heeeya.,やあ。
553,,"been a rough time, huh?","harte zeiten, wie?","période difficile, hein ?","la cosa está complicada, ¿eh?","tempos difíceis, hein?","been a rough time, huh?",そっちも大変か？
553,,things aren't that much better over here either.,dinge sind auf dieser seite auch nicht besser.,ce n'est guère mieux ici.,por aquí tampoco nos quejamos.,as coisas também não estão muito melhores por aqui.,things aren't that much better over here either.,こっちもそこそこ苦労してるよ。
,,,,,,,,
554,,"truth be told, things are kinda falling apart.","ganz ehrlich, fallen die dinge hier auseinander.","d'ailleurs, tout part en vrille.","para serte sincero, todo se está yendo al garete.","verdade seja dita, as coisas estão meio que indo por água abaixo.","truth be told, things are kinda falling apart.",正直言うと、こっちは結構深刻なことになってる。
554,,"i fear, some people i knew aren't who they used to be anymore.",leute die ich mal kannte sind nicht mehr so wie früher.,je crains que certaines connaissances aient trop changé.,me temo que algunas personas que conozco ya no son quienes solían ser.,temo que algumas pessoas que conheci não sejam mais quem costumavam ser.,"i fear, some people i knew aren't who they used to be anymore.",知り合いのうち何人かは、もう別人のようになってしまった。
554,,if things keep going this way...,wenn es weiter so geht...,si ça continue comme ça...,si la cosa sigue así...,se as coisas continuarem assim...,if things keep going this way...,このままだと…。
,,,,,,,,
555,,"hahaha, i'm not complaining!","hahaha, ich beschwere mich hier nicht!","hahaha, je n'ai pas de quoi me plaindre !","¡ja, ja, ja! ¡no me quejo!","hahaha, não que eu esteja reclamando!","hahaha, i'm not complaining!",いや、弱音は吐かないよ！
555,,really!,wirklich!,sérieux !,¡en serio!,é sério!,really!,本当さ！
555,,"on the bright side, you seem to be doing ok!",auf der anderen seite geht es dir wohl!,"en tout cas, tu as l'air de te débrouiller !",¡la buena noticia es que parece que tú estás bien!,pelo menos você parece estar bem!,"on the bright side, you seem to be doing ok!",何より、君が元気そうで良かったよ！
555,,you've grown much stronger since the first time i met you.,du bist seit unserem ersten treffer viel stärker geworden.,tu es plus fort que la première fois que je t'ai vu.,estás mucho más fuerte que la última vez que te vi.,você está muito mais forte do que quando te vi pela primeira vez.,you've grown much stronger since the first time i met you.,君は初めて会ったときよりずっと強くなったね。
555,,"whatever the future brings, i'm sure you can handle it.","was auch immer die zukunft bringt, ich glaube du kannst es verkraften.",je suis sûr que tu pourras gérer ce que l'avenir te réserve.,"no sé qué deparará el futuro, pero seguro que puedes con ello.","seja qual for nosso futuro, com certeza você poderá lidar com o que der e vier. ","whatever the future brings, i'm sure you can handle it.",この先どんな事が起きようとも、君ならきっと#大丈夫さ。
,Friend behind a door 4.,,,,,,,
556,,"hey?/p1 kiddo, are you still here?",hey?/p1 bist du noch da?,"coucou ?/p1 gamin, tu es toujours là ?","¿hola?/p1 ¿sigues ahí, colega?","ei?/p1 garoto, você ainda está aqui?","hey?/p1 kiddo, are you still here?",おい、/p1まだここにいるか？
556,,...,....,...,...,...,...,…
556,,"man, i really hate doing these kinda speeches.","man, ich hasse diese art von reden zu geben.","mince, je déteste vraiment ce genre de discours.","rayos, odio tener que hablar así.","cara, eu realmente eu odeio ter que falar assim.","man, i really hate doing these kinda speeches.",この手のことはあまり口に出したくないんだ。
,,,,,,,,
557,,and what's with that sad attitude anyway??,und was ist mit dieser traurigen einstellung??,et c'est quoi cette mine toute triste ??,¿y por qué pareces tan triste?,e por que você parece tão triste?,and what's with that sad attitude anyway??,だいぶ塞ぎ込んでいるようだが、何かあったのか？
557,,"the fact that you made it this far is grounds for celebration, really.",dass du es so weit geschafft hast sollte gefeiert werden.,"ça se fête, que tu sois arrivé si loin, vraiment !","en serio, haber llegado hasta aquí es para celebrarlo.","de verdade, ter chegado até aqui é algo para se comemorar.","the fact that you made it this far is grounds for celebration, really.",君がここまで来たのは、本当にすごいことだ。#祝福に値するよ。
557,,"no amount of pep talks woulda kept me sane for this long, i tell you.",keine aufmunternden worte könnten mich so lange geistig gesund halten.,aucun encouragement n'aurait pu sauver ma santé mentale si longtemps.,ni con mil charlas motivacionales habría estado tanto tiempo cuerdo.,nem um milhão de discursos animadores teriam me mantido são por tanto tempo. ,"no amount of pep talks woulda kept me sane for this long, i tell you.",どんなに励ましの言葉があっても、これほど長く#正気を保つことは難しいことだよ。本当さ。
,,,,,,,,
558,,it's not long.,ist nicht mehr lange.,ça ne va pas tarder.,no se tarda mucho.,não vai demorar muito.,it's not long.,もう少し。
558,,"you gotta wait, just a bit longer.","du must warten, nur noch kurz.",attends juste un peu plus longtemps.,solo tienes que esperar un poquito más.,você só precisa aguardar mais um pouquinho.,"you gotta wait, just a bit longer.",あとちょっとの辛抱だ。
558,,"and then, any day now.","and dann, ganz bald.","et puis, un de ces jours.","y, entonces, el día menos pensado.","e então, quando menos esperar.","and then, any day now.",そして、君もいつかは…
558,,you'll be free.,bist du frei.,tu seras libre.,serás libre.,você estará livre.,you'll be free.,自由になれる。
,Trader s lore dump.,,,,,,,
559,,"you are a visitor, no?","du bist ein besucher, oder?","tu es un visiteur, non ?","estás de visita, ¿no?","você é um visitante, não é?","you are a visitor, no?",君は来訪者だろう？
559,,"one of my old, foolish master's handworks.","ein werk meines alten meister, dem narren.",une des œuvres de mon vieil imbécile de maître.,he aquí una de las creaciones de mi viejo y estúpido maestro.,esta é uma das criações do meu velho e tolo mestre.,"one of my old, foolish master's handworks.",私の老いた、愚かな師の作品だ。
559,,oh how i would love to disassemble and learn your secrets.,wie gern ich dich abbauen und untersuchen würde.,"oh, ce que j'aimerais te démonter et apprendre tes secrets.",qué ganas de desmontarte y averiguar tus secretos.,"ah, como eu adoraria desmontar isso e aprender seus segredos.",oh how i would love to disassemble and learn your secrets.,あぁ、是非分解して秘密を探りたいところだが、
559,,but that would be a grave disrespect towards him.,es wäre ihm gegenüber aber sehr respektlos.,mais ce serait lui manquer de respect.,pero sería una grave ofensa para él.,mas seria um grande desrespeito com ele.,but that would be a grave disrespect towards him.,それは師に対して失礼だ。
,,,,,,,,
560,,"like my master, i ponder the nature of beings that transcend life and death.","so wie mein meister, untersuche ich die natur von tod und leben.","comme mon maître, je songe à la nature des êtres transcendant la vie et la mort.","igual que mi maestro, estudio los seres que trascienden la vida y la muerte.","assim como o meu mestre, eu estudo os seres que transcendem a vida e a morte. ","like my master, i ponder the nature of beings that transcend life and death.",私は師のように、生と死の本質を探究している。
560,,"so great is my knowledge, when the new council formed,","so groß mein wissen, wenn der neue rat sich formierte,","mon savoir est si grand, que lorsque le nouveau conseil se forma,","tan grande es mi conocimiento que, cuando se formó el nuevo consejo,","meu conhecimento sobre o assunto é tão grande que, quando o novo conselho foi formado,","so great is my knowledge, when the new council formed,",評議会が新設された時、私の卓越した知識を#見込んでか、
560,,they would invite me to take the seat of the grand warlock.,wurde mir die ehrenvolle rolle des hexenmeisters angeboten.,ses membres m'invitèrent à prendre la place du grand sorcier.,me invitaron a ocupar el puesto de gran hechicero.,eles me convidariam para assumir o lugar do grande feiticeiro.,they would invite me to take the seat of the grand warlock.,大魔導師から議員にならないかと誘われたことがあった。
560,,"of course, i declined.","ich lehnte sie ab, natürlich.","bien entendu, je déclinai.","por supuesto, lo rechacé.",é claro que eu recusei.,"of course, i declined.",もちろん断った。
560,,it was a court of fools.,es war ein hof der narren.,c'était une cour d'idiots.,eran una recua de imbéciles.,eles não passavam de um bando de idiotas.,it was a court of fools.,愚か者からなる議会だ。
560,,"and like fools they perished, while i persisted.","und wie narren gingen sie zu grunde, während ich weiter bestand.","et comme des idiots, ils périrent tandis que je perdurai.","y, como imbéciles, murieron, mientras que yo resistí.","e como idiotas que eram, todos pereceram, e eu sobrevivi.","and like fools they perished, while i persisted.",彼らは愚か者にふさわしく滅び、私は生き延びた。
560,,"this world was full of fools, visitor.","diese welt war voller narren, besucher.","ce monde est rempli d'idiots, visiteur.","este mundo estaba lleno de imbéciles, visitante.","este mundo era repleto de idiotas, visitante.","this world was full of fools, visitor.",この世界は愚か者ばかりだったのだ、来訪者よ。
560,,don't let any of them tell you otherwise.,lass sie dir das nicht anders darstellen.,ne laisse aucun d'entre eux te convaincre du contraire.,no aceptes que nadie te diga lo contrario.,não acredite em ninguém que disser o contrário.,don't let any of them tell you otherwise.,そうでなかったなど、どうして言えようか？
,,,,,,,,
561,,"i long, one day to leave these dreary ruins","ich wunsche, diese ruinen eines tages zu verlassen",j'aimerais quitter ces tristes ruines un jour,anhelo poder abandonar estas ruinas lúgubres algún día.,"anseio, um dia, conseguir sair dessas ruínas sombrias","i long, one day to leave these dreary ruins",私はいつか、この荒涼とした廃墟を去り
561,,and give myself over to the phantasmal void.,und mich in die leere begeben.,et m'offrir au néant fantasmatique.,y entregarme al vacío fantasmal.,e me entregar ao vazio fantasmagórico.,and give myself over to the phantasmal void.,夢幻の虚無に身を委ねたい。
561,,"truly, such an experience would likely consume me.","wahrlich, ich werde dabei wahrscheinlich verzehrt.","en fait, une telle expérience me consumerait sans doute.","cierto es que lo más seguro es que ese acto me consumiría,","provavelmente, tal experiência me consumiria.","truly, such an experience would likely consume me.",実際それは私を蝕んでしまうだろう。
561,,but such is the price of ultimate truth,aber solch ist der preis der wahrheit,mais c'est le prix à payer pour la vérité ultime.,pero tal es el precio de la verdad definitiva.,"mas esse é o preço da verdade suprema,",but such is the price of ultimate truth,だが、それは究極の真実を知る代償なのだ。
561,,to travel the realm of pure potential.../p2 unshackled.,in dem reich des puren potenzial zu wandern.../p2 ohne fessel.,pour voyager au royaume du pur potentiel.../p2 libre.,surcar el reino del potencial puro.../p2 e ilimitado.,viajar pelo reino do mais puro potencial.../p2 sem amarras.,to travel the realm of pure potential.../p2 unshackled.,純粋な可能性の領域に達し…/p2束縛されないことへの代償だ。
561,,"this freedom./p2 in our own ways, don't we all seek it?","diese freiheit./p2 suchen wir nicht alle danach, auf eigene weise?","cette liberté./p2 chacun à notre façon, ne la cherchons-nous pas tous ?","esa libertad.../p2 ¿no es, acaso, la que todos anhelamos?","não é esse tipo de liberdade que.../p2 de uma forma ou de outra, estamos todos buscando?","this freedom./p2 in our own ways, don't we all seek it?",この自由こそ、/p2私たち誰もがそれぞれ探し求め#ているものではないか？
,,,,,,,,
562,,"you seek to claim power eternal, no?","du suchst nach der ewigen macht, oder?","tu veux le pouvoir éternel, non ?","pretendes reclamar el poder eterno, ¿no es así?","você procura reivindicar o poder eterno, não é?","you seek to claim power eternal, no?",君は「永遠の力」を求めているのだろう？
562,,the glorious source of our misery.,die glorreiche quelle unserer elend.,la glorieuse source de notre misère.,la gloriosa fuente de nuestro sufrimiento.,a fonte gloriosa do nosso sofrimento.,the glorious source of our misery.,それは我々の不幸の輝かしい源だ。
562,,"like those before us,","so wie alle die vor uns kamen,","comme ceux avant nous,","al igual que quienes nos precedieron,","como aqueles antes de nós,","like those before us,",我々は先人のごとく
562,,we thought we fully understood the dangers inherent in dealing with it.,dachten wir uns ihre gefahren bewusst.,nous pensions comprendre les dangers inhérents à sa manipulation.,creímos haber comprendido del todo los peligros inherentes a su manejo.,acreditávamos compreender perfeitamente seus perigos inerentes.,we thought we fully understood the dangers inherent in dealing with it.,それを扱うことで生じる危険を十分に理解しているつもりだった。
562,,"yet even among the /c1powers that be/c0, the eternal one is cocooned in mystery.","aber von all den /c1mächten/c0, ist die ewige die geheimste.","pourtant, même parmi les /c1pouvoirs existants/c0, l'éternel est fardé de mystère.","incluso para los /c1poderes rectores/c0, el eterno está envuelto en misterio.","contudo, mesmo entre os /c1poderes existentes/c0, o poder eterno está envolto em mistério.","yet even among the /c1powers that be/c0, the eternal one is cocooned in mystery.",しかし、/c1力を持つ者/c0の間でさえ、その力の本質は#謎に包まれていた。
562,,its true aspect uncertain.,ihr wahrer aspekt unbekannt.,son aspect réel est incertain.,su aspecto real es incierto.,seu verdadeiro aspecto é incerto.,its true aspect uncertain.,その本質は不確かなままだ。
562,,"bereft of shape or intelligence,","ohne gestalt oder bewusstsein,","dépourvu de toute forme ou intelligence,","puesto que está desprovisto de forma o inteligencia,","desprovido de forma ou inteligência,","bereft of shape or intelligence,",異常とも言える好奇心から、形状も知性もない、
562,,we communed through its peculiar hunger for our living past.,sprachen wir durch ihren hunger für unsere lebende seelen.,nous communiions à travers sa soif de notre passé de vivant.,nos comunicamos a través de su peculiar apetito por nuestro pasado.,nos comunicamos através de seu apetite peculiar pelo nosso passado.,we communed through its peculiar hunger for our living past.,生きた過去との交流を試みていた。
562,,and knew how to exploit and contain it.,und könnten es umfassen und ausbeuten.,et savions comment l'exploiter et le contenir.,y supimos cómo aprovecharlo y contenerlo.,e a sabedoria de como explorá-lo e contê-lo.,and knew how to exploit and contain it.,そしてそれを利用し、封じ込める方法を模索した。
562,,for power eternal is not a force for good or evil,denn die ewige macht ist nicht gut oder böse,car le pouvoir éternel n'est pas une force du bien ou du mal,"pues el poder eterno no es, de por sí, una fuerza buena ni mala",pois o poder eterno não é uma força do bem ou do mal,for power eternal is not a force for good or evil,なぜなら、永遠の力は善でも悪でもなく、
562,,"and if unchecked, consumes mindlessly and indiscriminately.","und außer kontrolle, verzehrt ohne gedanke und wilkür.","et non maîtrisé, il consomme sans réfléchir et sans distinction.","y, si no se controla, lo consume todo sin hacer distinciones.","e se não for controlado, ele consome tudo de forma indiscriminada. ","and if unchecked, consumes mindlessly and indiscriminately.",野放しにしておくと際限なく無差別に消費して#しまうからだ。
,,,,,,,,
563,,"our forebearers lacked our sophistication,/p2 our know-how.","unsehren vorfahren fehlte unseres wissen,/p2 unseres know-how.","nos ancêtres n'avaient pas notre sophistication,/p2 notre savoir-faire.",nuestros antepasados eran menos sofisticados y/p2 experimentados.,"nossos antepassados não tinham a nossa sofisticação, o nosso conhecimento.","our forebearers lacked our sophistication,/p2 our know-how.",我々の先祖は洗練さに欠けていた。/p2それは我々の#教訓になった。
563,,they wasted time and effort on ornate rituals and barbaric sacrifical pacts.,sie verschwendeten zeit mit ornaten blutritualen.,ils perdaient leur temps dans des rituels inutiles et des sacrifices barbares.,desperdiciaron tiempo y esfuerzo en rituales y pactos sacrificiales atroces.,eles perderam tempo e energia em rituais e pactos cruéis de sacrifício. ,they wasted time and effort on ornate rituals and barbaric sacrifical pacts.,彼らは派手な儀式や野蛮な生贄の契約で時間を浪費した。
563,,"one day, they went too far./p2 they thought to match the greed of their patron","eines tages, gingen sie zu weit./p2 wurden zu gierig","un jour, ils allèrent trop loin./p2 pensant égaler l'avidité de leur patron.","un día, se propasaron./p2 quisieron ser igual de codiciosos que su benefactor","um dia, foram longe demais./p2 quiseram ser gananciosos como seu benfeitor ","one day, they went too far./p2 they thought to match the greed of their patron",ある日、彼らは一線を越えてしまった。/p2彼らの主人と同じくらい貪欲になり、
563,,"and were stripped from the pages of time, like we are.","und wurden den seiten der zeit entrissen, so wie wir.","ils furent démunis des pages du temps, tout comme nous.","y acabaron arrancados de las páginas del tiempo, al igual que nosotros.","e foram arrancados das páginas do tempo, como nós.","and were stripped from the pages of time, like we are.",我々のように時空のページから居場所を奪われた。
563,,"we deduced as much from their own writings, during the excavation.",so besagten unsere funde in der ausgrabung.,"c'est ce que nous avons tiré de leurs écrits, lors de l'excavation.",eso es lo que decían sus propios escritos hallados en el yacimiento.,"deduzimos isso a partir de seus próprios escritos, achados durante a escavação.","we deduced as much from their own writings, during the excavation.",これらは我々の発掘調査で発見した、彼らが残した文書から導き出された。
563,,"we knew the looming threat, should we ever loosen our vigil.","die gefahr war uns bewusst, sollten wir jemals nachlassen.",nous connaissions la menace en cas de relâchement de notre vigilance.,supimos de la amenaza que se avecinaba si cesábamos la vigilancia.,sabíamos da ameaça que surgiria se cessássemos a nossa vigília.,"we knew the looming threat, should we ever loosen our vigil.",そして我々は、少しの油断が危険を招いてしまう#ことを知った。
563,,"my old master thought it could be tricked, countered, defeated.","mein meister dachte es könne getäuscht, gekontert, besiegt werden.","mon vieux maître pensa qu'il pouvait être dupé, contré, vaincu.","mi viejo maestro creía que era posible engañarlo, anularlo y vencerlo. ","meu antigo mestre achava que era possível enganá-lo, combatê-lo, derrotá-lo.","my old master thought it could be tricked, countered, defeated.",だが私の師は、危険をうまく欺いて打ち負かすことができると考えた。
563,,he bargained most of his considerable power away in this pursuit.,er verhandelte viel von seiner macht im tausch dafür.,il sacrifia une grande partie de son pouvoir à ces fins.,empeñó la mayor parte de su considerable poder en esa búsqueda.,ele colocou quase todo o seu considerável poder nessa busca.,he bargained most of his considerable power away in this pursuit.,彼はこれを実現しようと、力のほとんどを注いだ。
563,,but it was a foolish endeavor.,aber es war ein törrichtes versuch.,mais ce fut une entreprise ridicule.,pero era un callejón sin salida.,mas seu esforço foi em vão.,but it was a foolish endeavor.,しかし、それは愚かな試みだった。
563,,"no force can penetrate it, no grand weapon can destroy it.","keine kraft kann es bewältigen, keine waffe kann es zerstören.","aucune force ne peut le pénétrer, aucune arme ne peut le détruire.",no hay fuerza que pueda penetrarlo ni arma poderosa que pueda destruirlo.,"nenhuma força pode penetrá-lo, nenhuma grande arma pode destruí-lo.","no force can penetrate it, no grand weapon can destroy it.",いかなる力も、いかに強力な武器を駆使してもそれを破壊することは不可能だ。
563,,the name says it all.,der name sagt es alles.,son nom est éloquent.,su nombre lo dice todo.,o nome diz tudo.,the name says it all.,その名がすべてを物語っている。
563,,/c2it can not end./c0,/c2es kann nicht enden./c0,/c2il est infini./c0,/c2no puede llegar a su fin./c0,/c2ele não tem fim./c0,/c2it can not end./c0,/c2それは永遠に消えない。/c0
,,,,,,,,
564,,"in the end, my master may have inadvertently doomed us all.",letztendlich hat mein meister uns alle verdammt.,"finalement, mon maître nous a peut-être tous condamnés.","a fin de cuentas, puede que mi maestro nos condenase sin querer,","no final, meu mestre, sem querer, pode ter condenado a todos nós.","in the end, my master may have inadvertently doomed us all.",結局のところ、師は私たち全員を知らぬうちに#破滅させていたかもしれない。
564,,but his goals were noble.,aber seine ziele waren edel.,mais ses objectifs étaient nobles.,pero su causa era noble.,mas suas intenções eram nobres.,but his goals were noble.,だが、彼の目的は崇高だった。
